,token,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score,valid
625,8f82805b2edb5a25,1.0,1.0,0.720326594765762,1.0,,,0.8834694144857341,True
626,8f828599b2285a97,1.0,1.0,0.8001481078533479,1.0,,,0.9167283782722283,True
627,8f9712da66485b70,1.0,1.0,0.78649517913619,1.0,,,0.9110396579734125,True
628,8fdb21d863c5504b,1.0,1.0,1.0,1.0,,,1.0,True
629,8ff8a3cf55355131,1.0,1.0,0.5587280658678715,1.0,,,0.8161366941116132,True
630,9021c431095f520f,1.0,1.0,0.5579799426201149,1.0,,,0.8158249760917146,True
631,907f2c5fde6f5db8,1.0,1.0,1.0,1.0,,,1.0,True
632,9090d50c08b05715,1.0,1.0,1.0,1.0,,,1.0,True
633,90c51d90c33b5cef,1.0,1.0,0.9801102367709246,1.0,,,0.991712598654552,True
634,90dbd48d165958cc,1.0,1.0,0.9611969561507088,1.0,,,0.9838320650627953,True
635,9147938e42675685,1.0,1.0,0.8212982104176504,1.0,,,0.9255409210073543,True
636,918b6721bcf75d38,1.0,1.0,0.6311984856536894,1.0,,,0.846332702355704,True
637,92aee2a7b815565f,1.0,1.0,1.0,1.0,,,1.0,True
638,92d2f07fc6075f5d,1.0,1.0,1.0,1.0,,,1.0,True
639,9311d9a2409c5224,1.0,1.0,0.9361631054683593,1.0,,,0.9734012939451496,True
640,9360bfdb65d153cd,1.0,1.0,0.895995127316566,1.0,,,0.9566646363819026,True
641,93614dfd833d5423,1.0,1.0,0.5447066622783319,1.0,,,0.8102944426159716,True
642,9369b11c1f5857e8,1.0,1.0,0.7077190361960746,1.0,,,0.8782162650816977,True
643,93a208914ea85781,1.0,1.0,0.7875206846478786,1.0,,,0.9114669519366161,True
644,93dab1bad99e58f7,1.0,1.0,0.9353555277818812,1.0,,,0.9730648032424506,True
645,947b3794a3275a2c,1.0,1.0,0.5201849192921514,1.0,,,0.8000770497050631,True
646,94839be4b8c95789,1.0,1.0,1.0,1.0,,,1.0,True
647,953b6023473258bb,1.0,1.0,0.5740042505852151,1.0,,,0.822501771077173,True
648,955916fd66da5657,1.0,1.0,0.9580416864279196,1.0,,,0.9825173693449666,True
649,9568c56631be548e,1.0,1.0,1.0,1.0,,,1.0,True
650,95c73c4a8d775324,1.0,1.0,1.0,1.0,,,1.0,True
651,962deb8ccdaf50e3,1.0,1.0,0.6670950701823354,1.0,,,0.8612896125759731,True
652,963a72ef9c615033,1.0,1.0,0.9064958660594216,1.0,,,0.9610399441914256,True
653,96a252e16d1553e1,1.0,1.0,0.9711946958071419,1.0,,,0.9879977899196425,True
654,96c3433ef79a5478,1.0,1.0,0.7961843484895926,1.0,,,0.9150768118706636,True
655,970cfee3bc7d5e3d,1.0,1.0,0.9536183865321916,1.0,,,0.9806743277217466,True
656,97529137af275136,1.0,1.0,0.9035283163781272,1.0,,,0.959803465157553,True
657,978a5c11fbff5589,1.0,1.0,0.586630091216257,1.0,,,0.8277625380067738,True
658,97b8b4204a2a5484,1.0,1.0,1.0,1.0,,,1.0,True
659,97b98a9d8e935607,1.0,1.0,0.8387847131934042,1.0,,,0.932826963830585,True
660,97eca45f93285d17,1.0,1.0,0.708536725012617,1.0,,,0.878556968755257,True
661,9861c0473b505895,1.0,1.0,0.9272506485216444,1.0,,,0.969687770217352,True
662,986cc16cb2295630,1.0,1.0,0.5765961731676799,1.0,,,0.8235817388198665,True
663,9873c047e9155996,1.0,1.0,0.7709973305718206,1.0,,,0.904582221071592,True
664,9897a102ee075dee,1.0,1.0,1.0,1.0,,,1.0,True
665,989aefa473b75a2a,1.0,1.0,0.7024125934431369,1.0,,,0.8760052472679737,True
666,98e3abe2a38c5156,1.0,1.0,0.6232179970873066,1.0,,,0.8430074987863777,True
667,997fb38ac5d75864,1.0,1.0,0.8559007580252913,1.0,,,0.9399586491772047,True
668,9a03bf441e615cd6,1.0,1.0,0.8999526735936164,1.0,,,0.9583136139973402,True
669,9a524d13e6795a95,1.0,1.0,0.9164401520113614,1.0,,,0.9651833966714006,True
670,9a6489254d5f5577,1.0,1.0,0.5795223267762516,1.0,,,0.8248009694901048,True
671,9a675656c3c85f4c,1.0,1.0,0.5567118790034394,1.0,,,0.815296616251433,True
672,9adad5bdab6b52fa,1.0,1.0,0.7702570466741835,1.0,,,0.9042737694475765,True
673,9b0b6d3472465b35,1.0,1.0,1.0,1.0,,,1.0,True
674,9b4c54f9a3f757a4,1.0,1.0,0.9991923150644226,1.0,,,0.9996634646101761,True
675,9b79840e85be5c10,1.0,1.0,1.0,1.0,,,1.0,True
676,9bb5a81e7fad549a,1.0,1.0,0.7072161548024958,1.0,,,0.8780067311677066,True
677,9c2063a3e137542a,1.0,1.0,0.853967957970393,1.0,,,0.939153315820997,True
678,9c42f5a9d56c5ebf,1.0,1.0,0.81407078919136,1.0,,,0.9225294954964,True
679,9d262af7c8875aa2,1.0,1.0,1.0,1.0,,,1.0,True
680,9d7030a6966b54cd,1.0,1.0,1.0,1.0,,,1.0,True
681,9d864c15bf7d5414,1.0,1.0,0.8266031499734605,1.0,,,0.9277513124889419,True
682,9da553c408fb54ea,1.0,1.0,0.8717641216492648,1.0,,,0.946568384020527,True
683,9dd982b0637453c2,1.0,1.0,0.6995627193243947,1.0,,,0.8748177997184978,True
684,9e1761b29988514c,1.0,1.0,0.8708630255873132,1.0,,,0.9461929273280472,True
685,9fe07284cb3f5e0a,1.0,1.0,0.8324569037708793,1.0,,,0.9301903765711996,True
686,9fe281ced54b55b2,1.0,1.0,0.976998562982102,1.0,,,0.9904160679092092,True
687,a03c5e53159f54c3,1.0,1.0,0.9931661481551891,1.0,,,0.9971525617313288,True
688,a04f86a92daf50ba,1.0,1.0,0.9512937572077199,1.0,,,0.9797057321698833,True
689,a08bb182c3d558da,1.0,1.0,0.6136781255835259,1.0,,,0.8390325523264691,True
690,a1ff2db262ab5db7,1.0,1.0,0.962435634125605,1.0,,,0.9843481808856688,True
691,a20beaedf66b59f3,1.0,1.0,0.7550399113866855,1.0,,,0.8979332964111189,True
692,a2c2e046132e5596,1.0,1.0,0.8255277068510103,1.0,,,0.927303211187921,True
693,a305b24487775cfc,1.0,1.0,1.0,1.0,,,1.0,True
694,a31e932f22d35521,1.0,1.0,0.9023210085013558,1.0,,,0.9593004202088983,True
695,a3c4e4bf10d65ddb,1.0,1.0,0.8248077484622207,1.0,,,0.9270032285259253,True
696,a4581d8af5f755a9,1.0,1.0,0.7978649676078016,1.0,,,0.9157770698365839,True
697,a4717050e0c05d1e,1.0,1.0,0.7492892933339127,1.0,,,0.895537205555797,True
698,a48870c447ef5fe5,1.0,1.0,0.8151612263007598,1.0,,,0.9229838442919833,True
699,a4fb656f624e5458,1.0,1.0,0.7694732819474089,1.0,,,0.9039472008114204,True
700,a51ed55eaa9c54c9,1.0,1.0,0.810132701442357,1.0,,,0.9208886256009822,True
701,a541237b06645d49,1.0,1.0,0.8703559648175208,1.0,,,0.9459816520073003,True
702,a547f498303e5b17,1.0,1.0,0.7483015890596556,1.0,,,0.8951256621081898,True
703,a584a676d2b859c7,1.0,1.0,1.0,1.0,,,1.0,True
704,a5b24b47fef85a1b,1.0,1.0,0.8081471526710012,1.0,,,0.9200613136129171,True
705,a60f7352182a5e93,1.0,1.0,1.0,1.0,,,1.0,True
706,a65539b18da350df,1.0,1.0,1.0,1.0,,,1.0,True
707,a67c6744e6c45edb,1.0,1.0,0.9737893549320468,1.0,,,0.9890788978883528,True
708,a689d4a215245104,1.0,1.0,0.6292820851498157,1.0,,,0.8455342021457565,True
709,a6be7050ff205933,1.0,1.0,0.9035037251700168,1.0,,,0.9597932188208403,True
710,a6f3c89c3d745a5b,1.0,1.0,0.9254767587398048,1.0,,,0.9689486494749188,True
711,a728ab8233415a86,1.0,1.0,0.8582563078600244,1.0,,,0.9409401282750102,True
712,a73ba1e90a735dad,1.0,1.0,0.8574670447488674,1.0,,,0.9406112686453613,True
713,a786025ec8ab5a6b,1.0,1.0,0.9744456622528884,1.0,,,0.9893523592720369,True
714,a82187d6e7805fa2,1.0,1.0,0.5277190537955472,1.0,,,0.8032162724148112,True
715,a87f744c67175bc4,1.0,1.0,0.7057248776976923,1.0,,,0.8773853657073718,True
716,a8da6565d00e514a,1.0,1.0,0.8070402221513737,1.0,,,0.9196000925630724,True
717,a924bf802fe25fa6,1.0,1.0,1.0,1.0,,,1.0,True
718,a9609780217c5831,1.0,1.0,0.7395354507167933,1.0,,,0.8914731044653306,True
719,a96abad3a09753c5,1.0,1.0,0.5807742779098047,1.0,,,0.8253226157957521,True
720,a9e8e0a755d758a1,1.0,1.0,0.7927960057608455,1.0,,,0.9136650024003523,True
721,aa7d4f9537495b1f,1.0,1.0,0.8240416736623674,1.0,,,0.926684030692653,True
722,aaa11cdbc8d35178,1.0,1.0,1.0,1.0,,,1.0,True
723,aaf949be7f2150df,1.0,1.0,0.8749263237402087,1.0,,,0.947885968225087,True
724,ab0c43fd9f2c5481,1.0,1.0,1.0,1.0,,,1.0,True
725,ab4175e25b6c5d76,1.0,1.0,0.7617627091779322,1.0,,,0.9007344621574718,True
726,ab7d0c4a928e5ec9,1.0,1.0,1.0,1.0,,,1.0,True
727,aba7212ffa3458b6,1.0,1.0,0.8171729321258651,1.0,,,0.9238220550524439,True
728,abcb112aeb3458cf,1.0,1.0,0.5934949237706441,1.0,,,0.830622884904435,True
729,abcbb3c7020550c5,1.0,1.0,0.8381446037872438,1.0,,,0.9325602515780181,True
730,ac5327106349541c,1.0,1.0,1.0,1.0,,,1.0,True
731,ac55c7f072c6528d,1.0,1.0,0.8601463078405184,1.0,,,0.9417276282668826,True
732,ac5bcee811565a00,1.0,1.0,1.0,1.0,,,1.0,True
733,ac7167da1d1a5342,1.0,1.0,1.0,1.0,,,1.0,True
734,ac7bd595b9a3544c,1.0,1.0,1.0,1.0,,,1.0,True
735,accb5d206fd05911,1.0,1.0,0.8032449632348491,1.0,,,0.9180187346811871,True
736,ad0c441309de5d2e,1.0,1.0,0.9851052592770235,1.0,,,0.9937938580320932,True
737,ad34e2d0d3865530,1.0,1.0,0.7150960121099356,1.0,,,0.8812900050458065,True
738,ae472d675a965aca,1.0,1.0,0.8038521797415568,1.0,,,0.9182717415589821,True
739,aec02ec2aec85c06,1.0,1.0,0.9565019156992355,1.0,,,0.9818757982080148,True
740,afb6f330e8665731,1.0,1.0,0.6256116418656593,1.0,,,0.844004850777358,True
741,b031e4b0aea8528b,1.0,1.0,0.6526941778978383,1.0,,,0.855289240790766,True
742,b0546b8af0f95c05,1.0,1.0,1.0,1.0,,,1.0,True
743,b0598da891205aa3,1.0,1.0,0.7233668966364218,1.0,,,0.8847362069318425,True
744,b0902109adea5e0f,1.0,1.0,0.8538303183184685,1.0,,,0.9390959659660285,True
745,b09d0393d8095685,1.0,1.0,0.7667328373689508,1.0,,,0.9028053489037294,True
746,b0a6370d836a59ed,1.0,1.0,1.0,1.0,,,1.0,True
747,b0b461ce7bd959ec,1.0,1.0,0.8893138795822791,1.0,,,0.953880783159283,True
748,b0b850e74a1e5bc7,1.0,1.0,1.0,1.0,,,1.0,True
749,b0bd81048c07524f,1.0,1.0,0.8307907148336044,1.0,,,0.9294961311806684,True
750,b0e6764ee8a35223,1.0,1.0,0.5228723725505001,1.0,,,0.8011968218960418,True
751,b0ec3fbe5d07514d,1.0,1.0,0.6796927063522482,1.0,,,0.86653862764677,True
752,b11b571fd6a35e9e,1.0,1.0,0.7325861054694854,1.0,,,0.8885775439456189,True
753,b1457b7279f75735,1.0,1.0,1.0,1.0,,,1.0,True
754,b172a207771456f1,1.0,1.0,0.8907878312180023,1.0,,,0.9544949296741677,True
755,b2229456008c518d,1.0,1.0,0.6264273170902526,1.0,,,0.8443447154542719,True
756,b23f49937a48507e,1.0,1.0,1.0,1.0,,,1.0,True
757,b27212debb885706,1.0,1.0,1.0,1.0,,,1.0,True
758,b38366e3befc5200,1.0,1.0,0.8259334993673452,1.0,,,0.9274722914030605,True
759,b393ab92c8ac5e77,1.0,1.0,0.8847041953160316,1.0,,,0.9519600813816798,True
760,b3aebfbff38e596f,1.0,1.0,0.9806471045743989,1.0,,,0.9919362935726662,True
761,b42af31e8e9b596d,1.0,1.0,1.0,1.0,,,1.0,True
762,b441db826d515eb7,1.0,1.0,0.8146282538258091,1.0,,,0.9227617724274205,True
763,b4797f8fbe08559f,1.0,1.0,0.6015067980915251,1.0,,,0.8339611658714688,True
764,b5155b952c645ce0,1.0,1.0,0.7257363479979169,1.0,,,0.8857234783324653,True
765,b54d370ffcf653ed,1.0,1.0,0.5757625851406489,1.0,,,0.8232344104752704,True
766,b58f2b3b894a58bb,1.0,1.0,0.981729604718897,1.0,,,0.9923873352995404,True
767,b619e01b47775ec5,1.0,1.0,0.7184421991036659,1.0,,,0.8826842496265274,True
768,b65dbda85d085330,1.0,1.0,0.9486917428026823,1.0,,,0.9786215595011175,True
769,b662afef6f935725,1.0,1.0,0.5922361326127062,1.0,,,0.8300983885886276,True
770,b6a62a2356885962,1.0,1.0,1.0,1.0,,,1.0,True
771,b75644dcc9ca58fe,1.0,1.0,0.8738823252341523,1.0,,,0.9474509688475635,True
772,b7784f3cdf6b5991,1.0,1.0,0.6050173566011462,1.0,,,0.8354238985838109,True
773,b7c6bbad8e3a579b,1.0,1.0,1.0,1.0,,,1.0,True
774,b7f26baef02d54ea,1.0,1.0,1.0,1.0,,,1.0,True
775,b84c079a32635d34,1.0,1.0,0.7762585897240166,1.0,,,0.9067744123850069,True
776,b867b28707205c0b,1.0,1.0,0.9926563765928573,1.0,,,0.9969401569136905,True
777,b874be1fb9885c0e,1.0,1.0,0.7973533959575608,1.0,,,0.915563914982317,True
778,b88e5601e3055bd8,1.0,1.0,1.0,1.0,,,1.0,True
779,b8e377d0f7b95014,1.0,1.0,0.7847313910923673,1.0,,,0.9103047462884865,True
780,b8f2f60346035cb0,1.0,1.0,0.659143497881029,1.0,,,0.8579764574504288,True
781,b90086e468f05378,1.0,1.0,0.7140464333263141,1.0,,,0.8808526805526308,True
782,b94c811448e75d1c,1.0,1.0,1.0,1.0,,,1.0,True
783,b94fd2088a4f5688,1.0,1.0,0.7863273284424005,1.0,,,0.9109697201843335,True
784,b958e6967993560f,1.0,1.0,0.8681560840605937,1.0,,,0.9450650350252475,True
785,b96ea08d168f5a3d,1.0,1.0,0.8122520393806345,1.0,,,0.9217716830752645,True
786,b98d8c3330625df2,1.0,1.0,0.5787246127517526,1.0,,,0.8244685886465636,True
787,bae48b8677205cad,1.0,1.0,1.0,1.0,,,1.0,True
788,baff5b48a5c056ec,1.0,1.0,0.8753701481460316,1.0,,,0.9480708950608466,True
789,bc1489ef42185fa1,1.0,1.0,0.5624517226872335,1.0,,,0.8176882177863473,True
790,bc427a4503535af2,1.0,1.0,0.5300360816786658,1.0,,,0.8041817006994441,True
791,bc692afe313d50ee,1.0,1.0,0.7931460943185372,1.0,,,0.9138108726327238,True
792,bc88b69c56ec5a0f,1.0,1.0,1.0,1.0,,,1.0,True
793,bca16f667139563e,1.0,1.0,1.0,1.0,,,1.0,True
794,bcf92cdb596a5fa2,1.0,1.0,0.9294711313085406,1.0,,,0.9706129713785586,True
795,bd06d301fe645a28,1.0,1.0,0.8345127542817552,1.0,,,0.9310469809507312,True
796,bd218550d4d35e5c,1.0,1.0,0.807295818316454,1.0,,,0.9197065909651893,True
797,bd3e71c7666156ee,1.0,1.0,0.6779868993690321,1.0,,,0.8658278747370968,True
798,bd4be260be50516f,1.0,1.0,1.0,1.0,,,1.0,True
799,bd70654aee0f54a6,1.0,1.0,1.0,1.0,,,1.0,True
800,bdb483626cc95b2b,1.0,1.0,0.7119980403525027,1.0,,,0.8799991834802094,True
801,bdda68728bf157dd,1.0,1.0,0.8438509815310106,1.0,,,0.9349379089712544,True
802,bdff1d80a75e5307,1.0,1.0,0.7612310164577606,1.0,,,0.900512923524067,True
803,be33fb4e1b435f1d,1.0,1.0,0.9408268215565989,1.0,,,0.9753445089819163,True
804,be709e9a5d085f75,1.0,1.0,0.7666930799236578,1.0,,,0.9027887833015241,True
805,be85b447a33b59f8,1.0,1.0,0.643216837243054,1.0,,,0.8513403488512724,True
806,beee170c9d8159ad,1.0,1.0,0.7369663467713276,1.0,,,0.8904026444880531,True
807,bf1184622f355af4,1.0,1.0,0.8777539290051233,1.0,,,0.9490641370854681,True
808,bf1370df23cf5118,1.0,1.0,0.8143596460606148,1.0,,,0.9226498525252561,True
809,bf1d8c493e7458d2,1.0,1.0,0.9018883054180132,1.0,,,0.9591201272575055,True
810,bf4c97f6024b5029,1.0,1.0,0.946471579955345,1.0,,,0.9776964916480605,True
811,bf7e92340c6454a2,1.0,1.0,0.80272503583423,1.0,,,0.9178020982642625,True
812,bf896d504b4356c7,1.0,1.0,0.5669037517417591,1.0,,,0.8195432298923997,True
813,bfb583c3969950ba,1.0,1.0,0.8050668602608689,1.0,,,0.9187778584420286,True
814,bfcbb192c11b5736,1.0,1.0,1.0,1.0,,,1.0,True
815,c04b59204ebe55f9,1.0,1.0,0.8192494435758025,1.0,,,0.9246872681565844,True
816,c05f89f644505f4c,1.0,1.0,0.8414216859762504,1.0,,,0.9339257024901043,True
817,c0a14b9e841a5aee,1.0,1.0,1.0,1.0,,,1.0,True
818,c0ccb2e28d8e5bfe,1.0,1.0,0.9892026653232687,1.0,,,0.9955011105513619,True
819,c0ccba48004c5eba,1.0,1.0,0.7951980191386937,1.0,,,0.914665841307789,True
820,c0d51ca7b8af5414,1.0,1.0,0.7454763193840023,1.0,,,0.8939484664100009,True
821,c0fb4281da785582,1.0,1.0,1.0,1.0,,,1.0,True
822,c10ed86969435545,1.0,1.0,1.0,1.0,,,1.0,True
823,c11b8e3e58e857f6,1.0,1.0,1.0,1.0,,,1.0,True
824,c133861a233a51de,1.0,1.0,0.822235093955386,1.0,,,0.9259312891480774,True
825,c195a8cb7ccb59fd,1.0,1.0,0.5267017124485911,1.0,,,0.8027923801869129,True
826,c1f91d06e8285351,1.0,1.0,0.7095381355470501,1.0,,,0.8789742231446042,True
827,c23c39c3fedd5bfa,1.0,1.0,0.9455342558701271,1.0,,,0.9773059399458862,True
828,c284f9a1803f585f,1.0,1.0,1.0,1.0,,,1.0,True
829,c29fb70bf1d056ca,1.0,1.0,1.0,1.0,,,1.0,True
830,c2aa6f44aad45549,1.0,1.0,0.986414704476177,1.0,,,0.9943394601984071,True
831,c2eecf5cfe46536f,1.0,1.0,1.0,1.0,,,1.0,True
832,c40e41ba1a285e0d,1.0,1.0,1.0,1.0,,,1.0,True
833,c41b4666b98e5b92,1.0,1.0,1.0,1.0,,,1.0,True
834,c473976e5a2f5111,1.0,1.0,0.5775135812498043,1.0,,,0.8239639921874184,True
835,c4808a6f1f7f5470,1.0,1.0,0.8667151474692518,1.0,,,0.9444646447788548,True
836,c4884a363f805a18,1.0,1.0,1.0,1.0,,,1.0,True
837,c520f76d99f359f2,1.0,1.0,0.9561872329085073,1.0,,,0.9817446803785447,True
838,c5af9333bf63510d,1.0,1.0,0.7825953027563565,1.0,,,0.9094147094818151,True
839,c5b4ff1be8bb5113,1.0,1.0,0.8128817262467274,1.0,,,0.922034052602803,True
840,c5ec810bb3625418,1.0,1.0,0.721967518333432,1.0,,,0.88415313263893,True
841,c61fe0459c4451ef,1.0,1.0,0.9396007949079187,1.0,,,0.9748336645449661,True
842,c6319bbc03fb57d0,1.0,1.0,0.6452288817806151,1.0,,,0.8521787007419229,True
843,c648574640a65934,1.0,1.0,0.8854425420334668,1.0,,,0.9522677258472778,True
844,c65ad538a2275dd8,1.0,1.0,0.8922147636232938,1.0,,,0.955089484843039,True
845,c67e9184504951c5,1.0,1.0,0.6444158517360057,1.0,,,0.8518399382233358,True
846,c6b7a8d63fc95d3a,1.0,1.0,1.0,1.0,,,1.0,True
847,c6c7e6c737cb5f4c,1.0,1.0,1.0,1.0,,,1.0,True
848,c6d6faaea8915ef2,1.0,1.0,0.9566107716864979,1.0,,,0.981921154869374,True
849,c71161b938af5b16,1.0,1.0,1.0,1.0,,,1.0,True
850,c719960a45715a9c,1.0,1.0,1.0,1.0,,,1.0,True
851,c77bcde9378b551c,1.0,1.0,1.0,1.0,,,1.0,True
852,c77d96b1b7d65d8a,1.0,1.0,1.0,1.0,,,1.0,True
853,c79b2a28285f5e11,1.0,1.0,0.8930126020455058,1.0,,,0.9554219175189607,True
854,c7ef706bfbef5f7c,1.0,1.0,0.7583530906357364,1.0,,,0.8993137877648901,True
855,c7f3aa98380354ba,1.0,1.0,0.7777249648925759,1.0,,,0.9073854020385733,True
856,c82bebed0dac5691,1.0,1.0,0.802786162247941,1.0,,,0.9178275676033087,True
857,c856f2dbe8715b80,1.0,1.0,0.900471194863279,1.0,,,0.9585296645263662,True
858,c87dc623a8b3564d,1.0,1.0,0.7344499956500501,1.0,,,0.8893541648541875,True
859,c87fe1d7a3bd57cb,1.0,1.0,0.707881234080117,1.0,,,0.8782838475333822,True
860,c928d5d9ddc25082,1.0,1.0,1.0,1.0,,,1.0,True
861,c940e807dd6b53c8,1.0,1.0,0.5886692100031901,1.0,,,0.8286121708346625,True
862,c95f789949355567,1.0,1.0,0.6221835091660477,1.0,,,0.8425764621525199,True
863,c98aa74c885e5b96,1.0,1.0,0.9208618341639693,1.0,,,0.9670257642349872,True
864,c9a4d6a0295f5142,1.0,1.0,1.0,1.0,,,1.0,True
865,c9fb5f51480b5ff8,1.0,1.0,1.0,1.0,,,1.0,True
866,ca000fa91efb560c,1.0,1.0,1.0,1.0,,,1.0,True
867,ca4f746c0a4f5396,1.0,1.0,0.7255939323090898,1.0,,,0.8856641384621208,True
868,ca8b5c5ed914507c,1.0,1.0,1.0,1.0,,,1.0,True
869,caee3d86c00351e6,1.0,1.0,0.8138182576891984,1.0,,,0.9224242740371661,True
870,cb02d1e1315a5e67,1.0,1.0,0.9626586155554133,1.0,,,0.9844410898147555,True
871,cb5022a3bef557e3,1.0,1.0,0.866056430921588,1.0,,,0.9441901795506616,True
872,cb70f332bc5f5bcf,1.0,1.0,1.0,1.0,,,1.0,True
873,cbc47540cc665da4,1.0,1.0,0.8327875270775088,1.0,,,0.9303281362822954,True
874,cbf0e5deee8956a9,1.0,1.0,0.7845128994354448,1.0,,,0.910213708098102,True
875,cc3ebf79ba985643,1.0,1.0,0.7587339765977378,1.0,,,0.8994724902490573,True
876,cc71f3639268516f,1.0,1.0,1.0,1.0,,,1.0,True
877,cc8a7b88b06b56c2,1.0,1.0,1.0,1.0,,,1.0,True
878,cc9f9924e6f25e64,1.0,1.0,0.7966146636260251,1.0,,,0.9152561098441772,True
879,cccd69e7a6ff5be3,1.0,1.0,1.0,1.0,,,1.0,True
880,ccd3ef26274b5b13,1.0,1.0,1.0,1.0,,,1.0,True
881,ccd53fdd1b6e51b8,1.0,1.0,0.669137137861394,1.0,,,0.8621404741089141,True
882,cd41ee390afb5da7,1.0,1.0,0.7788434096042387,1.0,,,0.9078514206684328,True
883,cd58499f8230591a,1.0,1.0,0.6774438946283498,1.0,,,0.8656016227618123,True
884,cdc6e3f7dcb25376,1.0,1.0,1.0,1.0,,,1.0,True
885,cde6be1eb8f85b3c,1.0,1.0,0.9361426599891668,1.0,,,0.9733927749954862,True
886,ce0c8678bc8559b9,1.0,1.0,0.8937396695211154,1.0,,,0.9557248623004648,True
887,ce28bbe99d7f5f43,1.0,1.0,0.9594616912199947,1.0,,,0.983109038008331,True
888,ced5e9f4d448524e,1.0,1.0,0.9668029294875153,1.0,,,0.9861678872864648,True
889,cee52329bc8855af,1.0,1.0,0.89290618145095,1.0,,,0.9553775756045626,True
890,cf2e8812889754b1,1.0,1.0,1.0,1.0,,,1.0,True
891,cfb7ecec39485237,1.0,1.0,0.5411897481175875,1.0,,,0.8088290617156614,True
892,cfc12b02334c5a15,1.0,1.0,0.8380648359053764,1.0,,,0.9325270149605736,True
893,cff12b59b73c537e,1.0,1.0,1.0,1.0,,,1.0,True
894,d05f1fb1af98505d,1.0,1.0,0.6166587294833689,1.0,,,0.8402744706180704,True
895,d084fdb9e50258ba,1.0,1.0,0.6129679906943543,1.0,,,0.8387366627893144,True
896,d0afb786443a5659,1.0,1.0,0.7788344577855164,1.0,,,0.9078476907439651,True
897,d15124ba09f35a70,1.0,1.0,0.821241142603738,1.0,,,0.9255171427515575,True
898,d242cc91d5ef57b7,1.0,1.0,0.6021339907348345,1.0,,,0.8342224961395144,True
899,d32754e8c47e5771,1.0,1.0,1.0,1.0,,,1.0,True
900,d33aaa347f795d0b,1.0,1.0,0.8472151102150629,1.0,,,0.9363396292562762,True
901,d34d0398de585e6c,1.0,1.0,0.6863522963794455,1.0,,,0.869313456824769,True
902,d35a0c5da0c55970,1.0,1.0,0.982144064994916,1.0,,,0.992560027081215,True
903,d392c806c0605f72,1.0,1.0,0.6888728315275501,1.0,,,0.8703636798031459,True
904,d3afcd1be60851a9,1.0,1.0,0.7699027102439222,1.0,,,0.904126129268301,True
905,d3e3c4998ad25800,1.0,1.0,0.9563380963106195,1.0,,,0.9818075401294247,True
906,d3f00196d11c563c,1.0,1.0,0.9311458979656767,1.0,,,0.9713107908190319,True
907,d443368fa4615242,1.0,1.0,1.0,1.0,,,1.0,True
908,d44e6abed19b5ba5,1.0,1.0,1.0,1.0,,,1.0,True
909,d471c0c48cb05f04,1.0,1.0,0.7913918185208914,1.0,,,0.9130799243837048,True
910,d51f75f9ae88529a,1.0,1.0,0.9258290260783919,1.0,,,0.9690954275326633,True
911,d534aec3a5085c3b,1.0,1.0,1.0,1.0,,,1.0,True
912,d546193a3a28587f,1.0,1.0,1.0,1.0,,,1.0,True
913,d54eba5510dc5469,1.0,1.0,0.8301994871824673,1.0,,,0.9292497863260282,True
914,d58fe7e3c5575f27,1.0,1.0,1.0,1.0,,,1.0,True
915,d5b21176c2e1526c,1.0,1.0,1.0,1.0,,,1.0,True
916,d5d4f1c1a2f0589e,1.0,1.0,0.9960929622728406,1.0,,,0.9983720676136837,True
917,d5ebca598bce566e,1.0,1.0,1.0,1.0,,,1.0,True
918,d5ece6235301571f,1.0,1.0,1.0,1.0,,,1.0,True
919,d5f582e6945d5bc3,1.0,1.0,1.0,1.0,,,1.0,True
920,d60ec6837413567c,1.0,1.0,1.0,1.0,,,1.0,True
921,d655411faf595661,1.0,1.0,1.0,1.0,,,1.0,True
922,d6f52d0bbaf5523c,1.0,1.0,0.7870536094688273,1.0,,,0.9112723372786781,True
923,d71f89f4f6e350b8,1.0,1.0,1.0,1.0,,,1.0,True
924,d745bef1cebc52e7,1.0,1.0,1.0,1.0,,,1.0,True
925,d767dfeed9965477,1.0,1.0,0.5973299268363561,1.0,,,0.8322208028484818,True
926,d77a9c90baf35d87,1.0,1.0,1.0,1.0,,,1.0,True
927,d87ac612c49152b5,1.0,1.0,0.9911066817467286,1.0,,,0.9962944507278036,True
928,d8c1754607175755,1.0,1.0,0.794387735495441,1.0,,,0.9143282231231004,True
929,d9150469e9885120,1.0,1.0,0.7712286581665734,1.0,,,0.9046786075694055,True
930,d94aa4b0e05e5be9,1.0,1.0,1.0,1.0,,,1.0,True
931,d97244a589ca587f,1.0,1.0,0.9957944896970312,1.0,,,0.9982477040404296,True
932,d9983fb6d20e5413,1.0,1.0,1.0,1.0,,,1.0,True
933,d99e2e84c46f577d,1.0,1.0,1.0,1.0,,,1.0,True
934,d9f67f2d224a5aaf,1.0,1.0,1.0,1.0,,,1.0,True
935,da3dac3ca6545198,1.0,1.0,0.7792155056201295,1.0,,,0.908006460675054,True
936,da56fca2caff52e4,1.0,1.0,0.6068728276846229,1.0,,,0.8361970115352596,True
937,da64267c15aa5531,1.0,1.0,1.0,1.0,,,1.0,True
